node_id,x,y,z,module,root_id
11572,369772,303244,138720,21,720575940621146771
11573,626139,159968,164533,14,720575940621146956
11574,465984,257144,193480,1,720575940621147425
11575,368952,216758,79580,3,720575940621147588
11576,520582,311023,191210,21,720575940621148660
11577,411100,234686,197800,11,720575940621148799
11578,547104,361440,186320,7,720575940621149709
11579,477120,95616,160160,13,720575940621149812
11580,591502,358386,136340,7,720575940621150191
11581,624744,198944,46160,19,720575940621155092
11582,519012,130912,150320,11,720575940621159181
11583,454321,228245,223300,11,720575940621159969
11584,640044,170120,143760,14,720575940621162416
11585,412320,126720,208160,13,720575940621163021
11586,694496,122912,157120,20,720575940621163277
11587,630448,165320,143760,14,720575940621163636
11588,447603,198009,217187,4,720575940621164148
11589,358770,155494,134480,12,720575940621164276
11590,555691,160323,80520,14,720575940621164720
11591,406304,212960,54800,13,720575940621164927
11592,456480,143776,39720,4,720575940621165488
11593,456896,179904,32160,13,720575940621166256
11594,437364,155396,174800,13,720575940621167030
11595,583128,186520,173560,32,720575940621167496
11596,363590,132090,151600,12,720575940621167681
11597,651067,277411,85840,31,720575940621170196
11598,488704,170180,188376,1,720575940621170526
11599,454437,127079,164880,47,720575940621170880
11600,454104,97572,157540,15,720575940621171233
11601,416252,170534,79820,19,720575940621172941
11602,647152,224316,207360,8,720575940621173025
11603,622024,173872,143760,14,720575940621174192
11604,425504,306880,193280,5,720575940621174337
11605,633140,179220,143760,14,720575940621174704
11606,392416,136576,211640,13,720575940621174742
11607,472320,156512,221200,13,720575940621174960
11608,632792,168940,143720,14,720575940621175472
11609,483708,154928,98360,6,720575940621176564
11610,632496,172892,143760,14,720575940621176670
11611,563836,226508,113560,5,720575940621176837
11612,625548,175296,172100,14,720575940621178206
11613,655322,194116,194760,16,720575940621178444
11614,440640,116160,198360,13,720575940621179230
11615,559244,250708,81000,8,720575940621181004
11616,321600,155296,209360,20,720575940621181934
11617,409952,153344,222080,13,720575940621183768
11618,425625,231041,58600,13,720575940621185050
11619,694208,119584,157920,8,720575940621185501
11620,654634,135668,155960,27,720575940621186565
11621,457728,106528,187680,13,720575940621187166
11622,627720,173060,143760,14,720575940621189637
11623,698612,198632,155960,2,720575940621191244
11624,603528,229882,197780,1,720575940621193485
11625,592552,183088,184400,17,720575940621193864
11626,490353,221796,143910,4,720575940621196224
11627,692934,129235,165080,8,720575940621198017
11628,490109,261052,121120,26,720575940621198177
11629,528128,202390,41680,35,720575940621199273
11630,355296,275840,115200,3,720575940621200408
11631,691367,247800,43680,2,720575940621201647
11632,607293,144911,55480,4,720575940621201833
11633,678764,199486,55352,2,720575940621202096
11634,553232,166616,144060,48,720575940621202200
11635,434112,116000,198760,13,720575940621202608
11636,531808,183072,32480,11,720575940621202701
11637,628108,172904,143760,14,720575940621203376
11638,622781,236744,30947,8,720575940621203632
11639,352852,257064,105720,3,720575940621203973
11640,677572,125420,153380,8,720575940621204095
11641,626616,181300,143760,14,720575940621207216
11642,418832,208983,179650,10,720575940621213318
11643,559135,178459,32229,16,720575940621213556
11644,450490,173408,76620,6,720575940621216169
11645,587828,159412,24920,14,720575940621216982
11646,508000,126016,48200,38,720575940621218380
11647,598427,352565,78880,7,720575940621218694
11648,670026,196334,150580,28,720575940621221614
11649,537510,229648,59520,12,720575940621222792
11650,465234,82622,118530,12,720575940621222900
11651,331094,158724,161900,35,720575940621224052
11652,693630,214122,147211,2,720575940621225313
11653,449270,106752,145900,42,720575940621225893
11654,629844,178840,143760,14,720575940621225910
11655,392486,169132,176600,12,720575940621226405
11656,705974,243167,69460,8,720575940621226661
11657,369162,147876,141960,12,720575940621226917
11658,456700,254828,158720,1,720575940621228168
11659,525376,319552,192000,22,720575940621228422
11660,622564,173456,143760,14,720575940621228894
11661,374198,127820,130000,12,720575940621229695
11662,635432,178784,143760,14,720575940621230430
11663,375158,176504,104560,3,720575940621230739
11664,495532,155716,178720,17,720575940621231459
11665,699632,268456,91360,2,720575940621231850
11666,659176,132380,158000,4,720575940621231966
11667,647767,100365,155467,20,720575940621232304
11668,605440,94368,139920,42,720575940621233925
11669,462522,138303,163360,4,720575940621234347
11670,496884,338120,201360,21,720575940621235276
11671,723360,191712,130280,11,720575940621236248
11672,514020,157254,132460,9,720575940621236315
11673,421376,117472,196120,13,720575940621236406
11674,360604,169302,155480,12,720575940621236596
11675,321146,159584,169640,12,720575940621236656
11676,618725,241183,28520,14,720575940621239679
11677,432832,178592,205240,24,720575940621239821
11678,457040,104972,149280,24,720575940621240088
11679,723872,212768,90760,8,720575940621241008
11680,600576,98016,159200,8,720575940621241293
11681,420921,257231,71430,21,720575940621242025
11682,621848,198130,58060,4,720575940621242589
11683,579376,194444,167200,18,720575940621244398
11684,679552,161856,57440,2,720575940621244429
11685,451744,137632,46480,5,720575940621245124
11686,461068,118780,150080,15,720575940621246484
11687,551092,135600,174400,9,720575940621247868
11688,625828,171360,143760,14,720575940621250486
11689,349284,154830,133840,38,720575940621251777
11690,438994,268460,70960,13,720575940621251818
11691,560023,290405,66467,8,720575940621252468
11692,480128,221096,214760,19,720575940621252735
11693,458490,161640,42820,5,720575940621252869
11694,573252,163072,172920,6,720575940621255011
11695,488788,227395,47027,13,720575940621256212
11696,585595,307200,77320,7,720575940621256384
11697,344308,282328,117880,21,720575940621256682
11698,482890,150036,162460,24,720575940621257136
11699,345262,193540,101380,24,720575940621257897
11700,527040,166208,176120,6,720575940621259107
11701,456224,152992,222160,13,720575940621259800
11702,724327,149949,121773,8,720575940621260020
11703,649506,226254,200960,17,720575940621260201
11704,611032,233524,198400,1,720575940621260643
11705,657760,335552,125840,7,720575940621261296
11706,354748,231118,122390,21,720575940621263966
11707,344211,230833,95110,3,720575940621264809
11708,351296,276864,123000,3,720575940621267555
11709,415540,258080,92800,18,720575940621268173
11710,569677,165827,185333,19,720575940621268830
11711,445926,240110,194900,26,720575940621270042
11712,726232,146788,138160,14,720575940621273460
11713,492688,148062,180780,3,720575940621274211
11714,610932,170480,83440,11,720575940621275341
11715,678748,232084,85520,2,720575940621276650
11716,489618,139038,183220,6,720575940621276952
11717,442070,146136,86840,5,720575940621277445
11718,661850,205083,175640,2,720575940621277790
11719,706576,174874,109780,23,720575940621277865
11720,726778,155722,117060,8,720575940621279408
11721,428288,154112,224800,13,720575940621280545
11722,359029,145552,142827,20,720575940621280773
11723,437120,164896,221640,13,720575940621280801
11724,579054,305106,56440,20,720575940621282486
11725,518864,182512,191220,19,720575940621283760
11726,447659,236016,204347,11,720575940621283934
11727,584946,125528,45800,14,720575940621284446
11728,593090,217522,207900,22,720575940621287201
11729,624212,169040,143760,14,720575940621288225
11730,507424,101952,146040,37,720575940621289571
11731,623684,168572,143760,14,720575940621290017
11732,605368,219126,97400,11,720575940621290605
11733,713276,184668,110600,8,720575940621292126
11734,692108,154872,181600,15,720575940621292726
11735,573954,141292,174600,32,720575940621292996
11736,541105,163387,139013,6,720575940621296006
11737,630644,166172,143760,14,720575940621296639
11738,444172,232639,56347,13,720575940621298270
11739,370555,171735,101267,3,720575940621298523
11740,689713,236096,66720,2,720575940621300574
11741,408031,226597,110570,3,720575940621301274
11742,669888,300640,83600,11,720575940621302644
11743,551492,119328,77520,4,720575940621304534
11744,676131,222166,42160,2,720575940621305024
11745,452661,265197,105947,18,720575940621305716
11746,525649,208441,59880,4,720575940621307574
11747,389146,293200,128700,21,720575940621307892
11748,699068,280464,57400,21,720575940621308341
11749,701664,202496,59560,38,720575940621308656
11750,437624,159956,174800,13,720575940621312033
11751,495472,216772,100400,5,720575940621312773
11752,340844,221048,103227,3,720575940621314752
11753,561416,229960,42187,14,720575940621316033
11754,407132,119140,182920,4,720575940621317119
11755,640020,193438,176080,11,720575940621317381
11756,602947,297507,130840,18,720575940621319924
11757,621612,173196,143760,14,720575940621321001
11758,639556,174088,143760,14,720575940621321412
11759,639828,170712,143760,14,720575940621322534
11760,452351,89257,141920,1,720575940621323870
11761,590418,217176,208160,36,720575940621324927
11762,656948,323174,108180,21,720575940621324996
11763,567089,153001,150620,27,720575940621325150
11764,436804,156472,99680,1,720575940621325290
11765,455593,278728,83680,24,720575940621326006
11766,366460,138609,150470,12,720575940621326430
11767,445352,105032,73440,18,720575940621326529
11768,462936,229084,133640,1,720575940621326597
11769,660718,194694,76640,38,720575940621327798
11770,454134,235582,206713,11,720575940621328148
11771,710594,183354,90160,2,720575940621328508
11772,400291,300422,89464,7,720575940621329328
11773,381198,169994,113360,29,720575940621330102
11774,584996,222236,126520,11,720575940621330893
11775,583560,222048,127200,11,720575940621331405
11776,457216,158218,197900,13,720575940621331621
11777,597240,215144,182220,5,720575940621331806
11778,441270,303866,99300,7,720575940621332092
11779,359480,165291,160040,12,720575940621332150
11780,462848,120960,199920,13,720575940621332574
11781,666944,307744,87720,11,720575940621332645
11782,601632,95744,143880,42,720575940621333128
11783,504640,353600,205200,9,720575940621333509
11784,591818,137150,171740,27,720575940621333669
11785,651431,184130,86630,14,720575940621333696
11786,447440,229700,124480,1,720575940621334181
11787,639868,178148,143760,14,720575940621334980
11788,460502,314426,145200,11,720575940621335167
11789,698676,192152,124000,8,720575940621336873
11790,705526,176260,94020,8,720575940621337460
11791,532570,116913,49160,4,720575940621339156
11792,643711,249338,27200,11,720575940621339686
11793,596648,346208,164080,18,720575940621340710
11794,385760,160332,206840,35,720575940621341300
11795,449251,181867,94693,19,720575940621341716
11796,592696,267474,50440,28,720575940621343348
11797,508518,115684,162120,6,720575940621343764
11798,636864,221152,20360,14,720575940621343838
11799,613160,331774,93500,7,720575940621345012
11800,324800,155520,178960,11,720575940621346932
11801,577280,292736,48080,9,720575940621347092
11802,552340,169296,140200,17,720575940621347583
11803,543655,171923,137813,11,720575940621349620
11804,666048,310144,84360,5,720575940621349908
11805,556363,130673,152728,15,720575940621350070
11806,632036,173708,143760,14,720575940621351876
11807,673611,233780,156427,2,720575940621352468
11808,675940,152764,111600,8,720575940621352630
11809,512448,131616,39220,31,720575940621353596
11810,612204,205653,79213,21,720575940621354416
11811,525056,361206,173064,9,720575940621354736
11812,533388,146140,100640,6,720575940621355034
11813,505440,334688,206080,49,720575940621355759
11814,335616,158156,147880,12,720575940621356470
11815,635680,182362,128480,14,720575940621357147
11816,358260,151144,131560,12,720575940621357844
11817,448646,164086,208320,13,720575940621358472
11818,414324,167872,223740,13,720575940621358984
11819,619812,172664,143760,14,720575940621359142
11820,385192,151022,203880,12,720575940621359988
11821,621536,291040,202560,1,720575940621360222
11822,476792,180364,200140,17,720575940621360264
11823,433171,97999,169587,12,720575940621361012
11824,603228,199922,193320,19,720575940621361172
11825,406620,271160,116260,1,720575940621361573
11826,464476,170478,78580,4,720575940621363421
11827,654352,205304,178200,2,720575940621364872
11828,463476,194448,190520,1,720575940621365012
11829,417241,224789,95640,21,720575940621365236
11830,510675,106181,76608,8,720575940621365669
11831,392160,177976,104720,3,720575940621367443
11832,496640,229120,212800,22,720575940621367572
11833,531104,190654,190040,2,720575940621367944
11834,624112,325453,179656,1,720575940621368858
11835,342246,242276,125100,3,720575940621369468
11836,697856,282336,69240,2,720575940621370061
11837,586264,296288,90760,18,720575940621370150
11838,691328,188704,186960,8,720575940621370484
11839,341100,178264,148760,12,720575940621371124
11840,328928,195776,148240,12,720575940621371252
11841,335648,180704,156680,63,720575940621372630
11842,435748,184532,80520,17,720575940621372713
11843,479200,217056,224200,11,720575940621372933
11844,593681,158147,55360,4,720575940621373052
11845,571238,313588,50820,20,720575940621373278
11846,544168,337589,152747,20,720575940621373534
11847,666014,251887,113384,2,720575940621373729
11848,626240,175676,143760,14,720575940621376196
11849,718846,162820,113400,8,720575940621376756
11850,651723,216079,191267,2,720575940621379845
11851,642745,173100,59270,15,720575940621380190
11852,604772,345596,85960,21,720575940621380646
11853,525307,152714,131120,19,720575940621381236
11854,732512,209632,84360,2,720575940621382676
11855,624552,175456,143760,14,720575940621382852
11856,363156,163689,189024,29,720575940621383077
11857,555584,210688,199040,15,720575940621383629
11858,668192,203552,204880,8,720575940621383679
11859,654912,151124,172880,8,720575940621383804
11860,393044,122582,180680,20,720575940621384101
11861,474737,172474,153937,1,720575940621384212
11862,477930,196402,201380,34,720575940621385752
11863,458026,353382,104192,7,720575940621385855
11864,351747,139719,137547,12,720575940621385893
11865,400176,196078,211620,16,720575940621386017
11866,466860,122024,166720,27,720575940621387155
11867,416480,108608,196800,13,720575940621388301
11868,471204,131568,155040,27,720575940621388947
11869,419196,254664,195880,3,720575940621388969
11870,623580,173984,143760,14,720575940621389764
11871,624227,192120,186260,11,720575940621390686
11872,655776,320064,88800,11,720575940621390761
11873,597212,146060,152000,4,720575940621390889
11874,606260,278798,82820,2,720575940621391484
11875,631896,172084,143760,14,720575940621391636
11876,416940,164384,220180,13,720575940621392901
11877,596812,133044,120480,25,720575940621393573
11878,488012,180388,186080,15,720575940621394601
11879,581705,160700,125853,10,720575940621395233
11880,473516,317014,200820,11,720575940621396133
11881,469376,172800,26720,4,720575940621397253
11882,430589,224329,49680,13,720575940621398254
11883,489136,157850,150900,4,720575940621398292
11884,338040,160075,162827,12,720575940621399222
11885,447442,346203,114451,7,720575940621399899
11886,618021,188787,193547,15,720575940621400084
11887,490368,103360,169040,13,720575940621400163
11888,623568,168248,143760,14,720575940621403844
11889,511821,324753,205366,11,720575940621405861
11890,476228,209547,167280,1,720575940621405972
11891,592020,201391,175613,34,720575940621409916
11892,488990,134750,179840,12,720575940621410006
11893,478870,275709,108660,18,720575940621411749
11894,462820,131096,196740,13,720575940621411822
11895,651662,204358,193780,2,720575940621413047
11896,625354,168236,174540,14,720575940621413158
11897,610731,149393,65760,1,720575940621413652
11898,622222,167228,174540,14,720575940621413670
11899,622904,167242,174540,14,720575940621413926
11900,688320,191616,53080,23,720575940621414185
11901,674472,153992,110740,8,720575940621414565
11902,590431,262605,53150,8,720575940621414676
11903,391660,142176,194800,12,720575940621414900
11904,516640,124448,151000,1,720575940621415133
11905,705418,178036,206040,2,720575940621415389
11906,629276,175488,143760,14,720575940621415885
11907,618461,241897,30053,14,720575940621416572
11908,541344,111296,150880,30,720575940621418120
11909,423552,165760,174800,13,720575940621419032
11910,465118,188894,208160,39,720575940621420660
11911,353120,161824,117560,12,720575940621420709
11912,689824,277184,97600,8,720575940621421733
11913,616672,111080,142440,10,720575940621421844
11914,433380,157180,216320,13,720575940621422104
11915,467680,220334,140700,1,720575940621422319
11916,597622,356487,107087,7,720575940621422518
11917,719488,206736,89640,2,720575940621423604
11918,656742,124678,130440,4,720575940621424549
11919,482542,151744,194280,6,720575940621424854
11920,535286,96736,71040,8,720575940621425532
11921,356704,173504,113720,12,720575940621425758
11922,501636,165734,171480,15,720575940621426300
11923,671878,187504,186840,31,720575940621431492
11924,592800,319712,55400,7,720575940621431884
11925,457138,209544,211960,18,720575940621432444
11926,413208,220792,200960,41,720575940621432926
11927,333942,155534,147840,3,720575940621433599
11928,322816,173100,132600,3,720575940621433641
11929,428544,153664,57480,14,720575940621434145
11930,515424,115520,151640,6,720575940621434150
11931,589410,283778,95960,1,720575940621434533
11932,451088,107372,119960,10,720575940621435045
11933,459048,304032,75800,7,720575940621435585
11934,615068,197824,70960,34,720575940621435597
11935,359168,148544,212520,12,720575940621436325
11936,529604,155688,174467,23,720575940621436837
11937,453116,190010,197400,15,720575940621437093
11938,605326,93606,117120,20,720575940621440280
11939,699219,272523,78987,2,720575940621440677
11940,476088,207358,62230,2,720575940621440859
11941,548896,351648,222040,1,720575940621441304
11942,612650,279158,63760,14,720575940621441494
11943,637274,319139,74400,2,720575940621442124
11944,481260,160232,193560,25,720575940621442601
11945,435556,154348,174800,13,720575940621444777
11946,470560,113760,181200,13,720575940621444877
11947,589662,175418,159940,2,720575940621445569
11948,698240,205280,59680,2,720575940621446057
11949,582228,237712,197480,26,720575940621446309
11950,350309,255497,114293,21,720575940621447077
11951,453216,165472,225720,13,720575940621447704
11952,667128,177464,81880,23,720575940621448357
11953,603840,344352,187040,9,720575940621448524
11954,712690,206130,68220,2,720575940621448780
11955,689159,132968,148760,8,720575940621448869
11956,657792,317472,117040,11,720575940621449221
11957,633604,218494,73460,2,720575940621449804
11958,350880,273856,116800,3,720575940621451173
11959,453404,235208,203453,11,720575940621451758
11960,522784,217056,50960,1,720575940621452045
11961,379048,131880,125020,44,720575940621452065
11962,590436,213273,155467,11,720575940621452526
11963,459243,95039,122400,20,720575940621452709
11964,491365,285655,51747,27,720575940621453014
11965,394348,192116,171640,12,720575940621456127
11966,474572,125160,149880,27,720575940621456618
11967,682476,163918,186040,21,720575940621457079
11968,409168,122140,196240,13,720575940621457577
11969,612953,166164,47027,4,720575940621457690
11970,492206,168893,175064,2,720575940621458556
11971,391154,253634,109460,1,720575940621460115
11972,623346,169520,166700,14,720575940621460645
11973,535180,143024,28320,10,720575940621462512
11974,673360,139044,112920,8,720575940621462724
11975,626480,180200,143760,14,720575940621462797
11976,468468,130326,152300,20,720575940621463334
11977,615148,197320,70960,36,720575940621464614
11978,394784,253568,59680,5,720575940621466637
11979,610398,194946,43580,4,720575940621467212
11980,616634,313886,177220,1,720575940621468404
11981,441607,277923,62027,13,720575940621470028
11982,427584,230784,225560,18,720575940621470196
11983,653168,205820,178200,8,720575940621470847
11984,631356,181456,143760,14,720575940621471732
11985,447104,125780,158720,10,720575940621472294
11986,709790,165192,106960,23,720575940621473612
11987,626248,172904,143760,14,720575940621475085
11988,453572,209204,214760,3,720575940621475610
11989,471510,322622,179860,1,720575940621477312
11990,636404,178992,143760,14,720575940621477402
11991,499280,274784,203420,27,720575940621478358
11992,490752,161152,209080,37,720575940621478861
11993,397952,231310,185640,11,720575940621484329
11994,526358,161386,137740,6,720575940621485552
11995,441600,119584,198560,13,720575940621487088
11996,649584,139224,148640,20,720575940621490416
11997,534535,334567,159933,20,720575940621490721
11998,375424,129024,202400,6,720575940621490968
11999,593696,202046,82100,34,720575940621491041
12000,659160,132576,158040,8,720575940621491276
12001,621428,178528,143760,14,720575940621491696
12002,528852,131629,42427,38,720575940621492044
12003,649794,205202,190980,2,720575940621492970
12004,655672,201412,163240,2,720575940621495329
12005,568150,160346,168340,32,720575940621496956
12006,674774,154752,77200,2,720575940621498495
12007,543718,176176,155060,32,720575940621499004
12008,612659,247312,44007,14,720575940621500865
12009,703320,230252,82880,2,720575940621501183
12010,491696,159676,179440,37,720575940621501380
12011,395006,170426,87380,19,720575940621501453
12012,392864,168072,95460,19,720575940621501709
12013,581728,176800,208320,6,720575940621501720
12014,575584,223648,208400,19,720575940621502157
12015,422755,188909,78507,4,720575940621503220
12016,729472,161536,108720,8,720575940621503949
12017,408704,194624,229960,1,720575940621504255
12018,630764,181272,143760,14,720575940621504269
12019,480880,143194,49900,4,720575940621504794
12020,341492,182754,143780,12,720575940621505883
12021,394716,132052,144960,12,720575940621507208
12022,634076,174820,143760,14,720575940621507475
12023,456104,239736,94760,5,720575940621507549
12024,386857,158749,133610,4,720575940621510825
12025,487956,232600,89760,2,720575940621511704
12026,482304,336256,209800,11,720575940621511706
12027,467840,169600,205120,25,720575940621512291
12028,419780,163002,222980,13,720575940621513165
12029,532230,137614,150040,6,720575940621515391
12030,497502,261410,99420,3,720575940621515852
12031,640328,171956,143760,14,720575940621516179
12032,709717,140123,122707,8,720575940621517918
12033,636332,172756,143760,14,720575940621518218
12034,440064,180064,221480,13,720575940621521663
12035,341076,247884,112760,3,720575940621522017
12036,533342,114466,45980,8,720575940621525673
12037,399109,125284,189200,5,720575940621526911
12038,504867,118071,53987,8,720575940621527167
12039,410784,137664,214360,13,720575940621527337
12040,370072,161380,210440,44,720575940621528191
12041,641688,175884,143760,14,720575940621529215
12042,632361,200093,88030,14,720575940621529435
12043,628592,181744,143760,14,720575940621529980
12044,410456,160644,201560,15,720575940621533481
12045,406172,298140,131005,11,720575940621533867
12046,596603,177229,85620,14,720575940621533985
12047,573668,162280,172920,32,720575940621537023
12048,497734,362080,178904,7,720575940621538142
12049,636312,169536,143760,14,720575940621538431
12050,551936,355008,206040,21,720575940621539113
12051,394080,110592,100840,12,720575940621539171
12052,648778,322082,112620,21,720575940621540586
12053,633364,171308,143760,14,720575940621541514
12054,601088,139770,41120,5,720575940621541590
12055,649732,138496,148680,23,720575940621542141
12056,608442,244122,40080,14,720575940621542747
12057,686831,230342,47420,2,720575940621543194
12058,696805,235741,66760,2,720575940621544944
12059,695637,234049,146880,11,720575940621545606
12060,459104,108756,181340,13,720575940621545968
12061,484992,229056,220200,22,720575940621546281
12062,720684,161020,91720,2,720575940621547015
12063,482472,258452,164360,1,720575940621547619
12064,671979,292984,80613,21,720575940621547689
12065,571701,207801,44015,18,720575940621548108
12066,406592,119744,198200,13,720575940621549592
12067,358408,207552,142460,12,720575940621551552
12068,616990,243515,42976,14,720575940621551854
12069,634740,165852,143760,14,720575940621552116
12070,420474,175026,224000,13,720575940621552372
12071,431184,319424,94872,11,720575940621552767
12072,626560,166036,143760,14,720575940621553535
12073,630780,167320,143760,14,720575940621554815
12074,634856,178236,143760,14,720575940621554968
12075,697504,230706,72980,21,720575940621555603
12076,597004,323084,136720,50,720575940621556062
12077,705316,270980,75580,2,720575940621556743
12078,685928,278398,106440,2,720575940621557673
12079,435712,105600,194720,13,720575940621557859
12080,487676,133136,98360,16,720575940621558208
12081,527442,119326,62264,4,720575940621558366
12082,379818,164874,204100,11,720575940621558762
12083,637768,178876,143760,14,720575940621560052
12084,632004,173392,143760,14,720575940621561226
12085,700032,226336,54480,2,720575940621563945
12086,688256,210696,155240,2,720575940621564042
12087,640460,193572,156240,4,720575940621564550
12088,545222,134924,150460,1,720575940621566941
12089,699304,174696,112560,8,720575940621566973
12090,701262,269882,81500,2,720575940621567052
12091,620360,171732,143760,14,720575940621567472
12092,540896,337344,210640,1,720575940621568269
12093,391129,153049,202360,20,720575940621568767
12094,587617,142295,120080,15,720575940621569006
12095,632160,269408,70280,11,720575940621569293
12096,440662,311910,59984,7,720575940621569728
12097,617924,215952,54640,19,720575940621569930
12098,697265,263385,81280,2,720575940621570731
12099,499137,124557,82973,1,720575940621570799
12100,633497,112416,163213,23,720575940621572443
12101,650564,336776,117240,7,720575940621573030
12102,665323,270140,150660,2,720575940621573056
12103,613957,315287,109853,11,720575940621573500
12104,617760,351008,150800,7,720575940621573542
12105,630180,180544,143760,14,720575940621574026
12106,451380,231476,203160,11,720575940621574592
12107,378320,132175,142773,44,720575940621575009
12108,431272,262140,86740,21,720575940621575774
12109,359479,269017,109976,3,720575940621575814
12110,451904,109824,189800,13,720575940621576063
12111,464078,149508,202300,13,720575940621577152
12112,618240,263824,93880,1,720575940621577174
12113,535200,104576,72600,15,720575940621577920
12114,347584,147560,170060,44,720575940621578118
12115,544448,127808,146040,11,720575940621579155
12116,516616,189092,75320,20,720575940621579179
12117,489602,223386,211020,22,720575940621579200
12118,646248,139176,138060,4,720575940621580715
12119,649692,160008,182320,15,720575940621581121
12120,581192,170038,182140,17,720575940621581526
12121,621072,176696,143760,14,720575940621581802
12122,621656,201372,22920,40,720575940621584068
12123,710004,191920,114900,8,720575940621584809
12124,609027,233236,39143,14,720575940621585279
12125,496080,156456,178720,6,720575940621585446
12126,495192,156152,178720,6,720575940621586628
12127,531584,118208,146360,6,720575940621587396
12128,608652,235988,186040,11,720575940621587850
12129,474345,159447,135193,3,720575940621588139
12130,720376,198414,106200,2,720575940621588208
12131,681448,159914,75220,2,720575940621588980
12132,475089,151975,194670,4,720575940621589887
12133,416314,199642,198670,3,720575940621589999
12134,606610,150028,157760,14,720575940621590250
12135,569392,159612,172880,20,720575940621591815
12136,588526,315010,63240,7,720575940621593626
12137,623342,167470,174540,14,720575940621594723
12138,328416,160160,154040,12,720575940621594974
12139,410637,292771,137427,11,720575940621595051
12140,376192,101760,167280,4,720575940621595328
12141,612775,97037,104880,8,720575940621595418
12142,477696,191336,201340,6,720575940621595888
12143,435824,137426,207180,13,720575940621597678
12144,394240,258176,60400,18,720575940621598941
12145,582892,188896,173560,32,720575940621598954
12146,692992,290208,90680,2,720575940621599245
12147,448728,236872,214500,11,720575940621601574
12148,622362,262940,108280,2,720575940621602139
12149,569364,158640,172880,20,720575940621602743
12150,388969,175165,116440,3,720575940621603755
12151,554935,184900,177093,2,720575940621604777
12152,579160,195788,145920,5,720575940621604779
12153,496236,278768,82000,20,720575940621605964
12154,627336,171948,143760,14,720575940621606755
12155,503748,115180,66600,1,720575940621606890
12156,440668,270760,70960,13,720575940621607093
12157,688576,229656,85480,2,720575940621608330
12158,434122,299806,93992,18,720575940621611302
12159,581901,173811,171427,2,720575940621611716
12160,676480,317760,88800,2,720575940621611800
12161,422868,168636,174800,13,720575940621612159
12162,606956,282564,53640,14,720575940621612765
12163,596660,179216,83520,6,720575940621613508
12164,437694,212644,79200,4,720575940621613695
12165,425254,174024,155180,13,720575940621614118
12166,586582,323198,190300,18,720575940621614246
12167,328032,182464,132960,3,720575940621616133
12168,585800,161864,170000,20,720575940621616381
12169,596260,179596,83520,17,720575940621616518
12170,414976,143872,220760,13,720575940621616776
12171,594607,175117,64533,4,720575940621617067
12172,469480,154148,48580,4,720575940621617286
12173,679836,165712,182040,28,720575940621618721
12174,504232,338354,131544,14,720575940621618859
12175,447128,259067,68984,12,720575940621620229
12176,692576,141024,175840,8,720575940621621231
12177,682848,296224,62720,2,720575940621622310
12178,619228,263012,95240,11,720575940621623334
12179,662698,200666,190140,2,720575940621623884
12180,594040,260730,76540,8,720575940621624491
12181,349356,265982,123980,3,720575940621625607
12182,460224,141728,216880,13,720575940621626406
12183,679204,168206,113424,2,720575940621627819
12184,501034,328998,201280,22,720575940621629867
12185,608172,236908,186080,11,720575940621633195
12186,483644,321272,173400,20,720575940621633683
12187,551680,175552,193080,10,720575940621635325
12188,736160,176224,103960,11,720575940621635366
12189,375494,125614,190520,12,720575940621635916
12190,690336,163904,65560,2,720575940621636109
12191,685432,128172,144660,4,720575940621638149
12192,629767,110393,156840,20,720575940621638593
12193,344560,228744,97333,3,720575940621640150
12194,700642,227746,62100,2,720575940621640170
12195,356440,180918,130671,3,720575940621640363
12196,662772,174452,80440,23,720575940621641036
12197,437216,328928,76840,11,720575940621642155
12198,705051,219652,85787,2,720575940621643435
12199,568366,167876,180640,8,720575940621643773
12200,337516,191094,113900,3,720575940621644228
12201,698756,192788,124000,45,720575940621644638
12202,588904,162804,170000,16,720575940621645309
12203,611566,114116,60320,8,720575940621645808
12204,412288,111232,197640,13,720575940621646728
12205,395000,173304,130787,3,720575940621646730
12206,587744,326294,87760,8,720575940621647238
12207,423797,182369,58180,16,720575940621647948
12208,638104,176156,143760,14,720575940621648008
12209,415904,133224,152840,12,720575940621649345
12210,360312,140836,200720,12,720575940621649396
12211,454312,137143,110707,4,720575940621650011
12212,404128,148640,212920,13,720575940621650116
12213,437248,117536,198800,13,720575940621650303
12214,628032,238080,211600,2,720575940621650721
12215,668768,312192,73280,5,720575940621650943
12216,438749,303133,76770,10,720575940621651327
12217,346568,139180,180460,12,720575940621655723
12218,396420,120698,124980,12,720575940621655979
12219,361496,250448,137060,3,720575940621656308
12220,652768,209216,185920,18,720575940621656541
12221,498811,147871,61640,4,720575940621656747
12222,479068,182104,190020,37,720575940621656815
12223,475896,140552,148520,10,720575940621656816
12224,412816,169288,84480,19,720575940621656966
12225,611920,148574,158180,14,720575940621658502
12226,432684,162828,199240,13,720575940621661197
12227,651136,102084,136840,8,720575940621662051
12228,527613,335398,95840,10,720575940621662332
12229,613984,196764,202720,16,720575940621664495
12230,457164,257224,156480,1,720575940621665258
12231,598528,305577,96270,9,720575940621665263
12232,321368,200536,137800,12,720575940621667568
12233,626208,311936,188840,9,720575940621667583
12234,542595,171377,130960,5,720575940621667711
12235,440099,344355,161096,9,720575940621668079
12236,553312,269548,77360,27,720575940621669002
